Time,Ex,Ey
6.217999999999999972e+00,9.977434181938478197e-01,2.032865207116413941e+00
6.219000000000000306e+00,9.978100539965374383e-01,2.033862983933059088e+00
6.219999999999999751e+00,9.978756919892463051e-01,2.034860826886438101e+00
6.221000000000000085e+00,9.979403321063343713e-01,2.035858734978710949e+00
6.222000000000000419e+00,9.980039742831627869e-01,2.036856707211966988e+00
6.222999999999999865e+00,9.980666184560875731e-01,2.037854742588236068e+00
6.224000000000000199e+00,9.981282645624666161e-01,2.038852840109482312e+00
6.225000000000000533e+00,9.981889125406503416e-01,2.039850998777605895e+00
6.225999999999999979e+00,9.982485623299932609e-01,2.040849217594451037e+00
6.227000000000000313e+00,9.983072138708449783e-01,2.041847495561798453e+00
6.227999999999999758e+00,9.983648671045523004e-01,2.042845831681367130e+00
6.229000000000000092e+00,9.984215219734641211e-01,2.043844224954824984e+00
6.230000000000000426e+00,9.984771784209228729e-01,2.044842674383775982e+00
6.230999999999999872e+00,9.985318363912735196e-01,2.045841178969772134e+00
6.232000000000000206e+00,9.985854958298568951e-01,2.046839737714309049e+00
6.233000000000000540e+00,9.986381566830146994e-01,2.047838349618825493e+00
6.233999999999999986e+00,9.986898188980839475e-01,2.048837013684712272e+00
6.235000000000000320e+00,9.987404824234046297e-01,2.049835728913304234e+00
6.235999999999999766e+00,9.987901472083107191e-01,2.050834494305884714e+00
6.237000000000000099e+00,9.988388132031386091e-01,2.051833308863690863e+00
6.238000000000000433e+00,9.988864803592218955e-01,2.052832171587905652e+00
6.238999999999999879e+00,9.989331486288925976e-01,2.053831081479668086e+00
6.240000000000000213e+00,9.989788179654828237e-01,2.054830037540068766e+00
6.241000000000000547e+00,9.990234883233234386e-01,2.055829038770147665e+00
6.241999999999999993e+00,9.990671596577422875e-01,2.056828084170908344e+00
6.243000000000000327e+00,9.991098319250694137e-01,2.057827172743302402e+00
6.243999999999999773e+00,9.991515050826318411e-01,2.058826303488241471e+00
6.245000000000000107e+00,9.991921790887557941e-01,2.059825475406595441e+00
6.246000000000000441e+00,9.992318539027679192e-01,2.060824687499191565e+00
6.246999999999999886e+00,9.992705294849916209e-01,2.061823938766819353e+00
6.248000000000000220e+00,9.993082057967533904e-01,2.062823228210225235e+00
6.249000000000000554e+00,9.993448828003742568e-01,2.063822554830121003e+00
6.250000000000000000e+00,9.993805604591795566e-01,2.064821917627179815e+00
6.251000000000000334e+00,9.994152387374887203e-01,2.065821315602039299e+00
6.251999999999999780e+00,9.994489176006257081e-01,2.066820747755298893e+00
6.253000000000000114e+00,9.994815970149095730e-01,2.067820213087529613e+00
6.254000000000000448e+00,9.995132769476617884e-01,2.068819710599262951e+00
6.254999999999999893e+00,9.995439573672013633e-01,2.069819239291004642e+00
6.256000000000000227e+00,9.995736382428486166e-01,2.070818798163223562e+00
6.257000000000000561e+00,9.996023195449224019e-01,2.071818386216361052e+00
6.258000000000000007e+00,9.996300012447398853e-01,2.072818002450829589e+00
6.259000000000000341e+00,9.996566833146210973e-01,2.073817645867012782e+00
6.259999999999999787e+00,9.996823657278814945e-01,2.074817315465265821e+00
6.261000000000000121e+00,9.997070484588413963e-01,2.075817010245920358e+00
6.262000000000000455e+00,9.997307314828146607e-01,2.076816729209281398e+00
6.262999999999999901e+00,9.997534147761204526e-01,2.077816471355629524e+00
6.264000000000000234e+00,9.997750983160733629e-01,2.078816235685222225e+00
6.265000000000000568e+00,9.997957820809908469e-01,2.079816021198294340e+00
6.266000000000000014e+00,9.998154660501895608e-01,2.080815826895063392e+00
6.267000000000000348e+00,9.998341502039833628e-01,2.081815651775720255e+00
6.267999999999999794e+00,9.998518345236891980e-01,2.082815494840440262e+00
6.269000000000000128e+00,9.998685189916235450e-01,2.083815355089381871e+00
6.270000000000000462e+00,9.998842035910984194e-01,2.084815231522683554e+00
6.270999999999999908e+00,9.998988883064323652e-01,2.085815123140468685e+00
6.272000000000000242e+00,9.999125731229390190e-01,2.086815028942846428e+00
6.272999999999999687e+00,9.999252580269327728e-01,2.087814947929909071e+00
6.274000000000000021e+00,9.999369430057297725e-01,2.088814879101739574e+00
6.275000000000000355e+00,9.999476280476440326e-01,2.089814821458404914e+00
6.275999999999999801e+00,9.999573131419906558e-01,2.090814773999964071e+00
6.277000000000000135e+00,9.999659982790837232e-01,2.091814735726463592e+00
6.278000000000000469e+00,9.999736834502384042e-01,2.092814705637940698e+00
6.278999999999999915e+00,9.999803686477692910e-01,2.093814682734427279e+00
6.280000000000000249e+00,9.999860538649905095e-01,2.094814666015945015e+00
6.280999999999999694e+00,9.999907390962179399e-01,2.095814654482508921e+00
6.282000000000000028e+00,9.999944243367637764e-01,2.096814647134133125e+00
6.283000000000000362e+00,9.999971095829446321e-01,2.097814642970822874e+00
6.283999999999999808e+00,9.999987948320746556e-01,2.098814640992583858e+00
6.285000000000000142e+00,9.999994800824675290e-01,2.099814640199415994e+00
6.286000000000000476e+00,9.999991653334380226e-01,2.100814639591320088e+00
6.286999999999999922e+00,9.999978505853017730e-01,2.101814638168299165e+00
6.288000000000000256e+00,9.999955358393712856e-01,2.102814634930351367e+00
6.288999999999999702e+00,9.999922210979633741e-01,2.103814628877480164e+00
6.290000000000000036e+00,9.999879063643908328e-01,2.104814619009693466e+00
6.291000000000000369e+00,9.999825916429694317e-01,2.105814604326998296e+00
6.291999999999999815e+00,9.999762769390119210e-01,2.106814583829411891e+00
6.293000000000000149e+00,9.999689622588339155e-01,2.107814556516952820e+00
6.294000000000000483e+00,9.999606476097503416e-01,2.108814521389647645e+00
6.294999999999999929e+00,9.999513330000753264e-01,2.109814477447532699e+00
6.296000000000000263e+00,9.999410184391217538e-01,2.110814423690651864e+00
6.296999999999999709e+00,9.999297039372062601e-01,2.111814359119056572e+00
6.298000000000000043e+00,9.999173895056419070e-01,2.112814282732813798e+00
6.299000000000000377e+00,9.999040751567428442e-01,2.113814193531997176e+00
6.299999999999999822e+00,9.998897609038226442e-01,2.114814090516698553e+00
6.301000000000000156e+00,9.998744467611966336e-01,2.115813972687019096e+00
6.302000000000000490e+00,9.998581327441783406e-01,2.116813839043075074e+00
6.302999999999999936e+00,9.998408188690808274e-01,2.117813688585002740e+00
6.304000000000000270e+00,9.998225051532187990e-01,2.118813520312951226e+00
6.304999999999999716e+00,9.998031916149049403e-01,2.119813333227086538e+00
6.306000000000000050e+00,9.997828782734520248e-01,2.120813126327598663e+00
6.307000000000000384e+00,9.997615651491748023e-01,2.121812898614691356e+00
6.307999999999999829e+00,9.997392522633848921e-01,2.122812649088595460e+00
6.309000000000000163e+00,9.997159396383956675e-01,2.123812376749557806e+00
6.310000000000000497e+00,9.996916272975185924e-01,2.124812080597850539e+00
6.310999999999999943e+00,9.996663152650671069e-01,2.125811759633770226e+00
6.312000000000000277e+00,9.996400035663508543e-01,2.126811412857638306e+00
6.312999999999999723e+00,9.996126922276841187e-01,2.127811039269799309e+00
6.314000000000000057e+00,9.995843812763753888e-01,2.128810637870627964e+00
6.315000000000000391e+00,9.995550707407377944e-01,2.129810207660525201e+00
6.315999999999999837e+00,9.995247606500791138e-01,2.130809747639920815e+00
6.317000000000000171e+00,9.994934510347109891e-01,2.131809256809276132e+00
6.318000000000000504e+00,9.994611419259419316e-01,2.132808734169077347e+00
6.318999999999999950e+00,9.994278333560817629e-01,2.133808178719852400e+00
6.320000000000000284e+00,9.993935253584369516e-01,2.134807589462152322e+00
6.320999999999999730e+00,9.993582179673177190e-01,2.135806965396568113e+00
6.322000000000000064e+00,9.993219112180293795e-01,2.136806305523722305e+00
6.323000000000000398e+00,9.992846051468792234e-01,2.137805608844275618e+00
6.323999999999999844e+00,9.992462997911722988e-01,2.138804874358924746e+00
6.325000000000000178e+00,9.992069951892148527e-01,2.139804101068402353e+00
6.326000000000000512e+00,9.991666913803104455e-01,2.140803287973481517e+00
6.326999999999999957e+00,9.991253884047631706e-01,2.141802434074977057e+00
6.328000000000000291e+00,9.990830863038747678e-01,2.142801538373741099e+00
6.328999999999999737e+00,9.990397851199477319e-01,2.143800599870668844e+00
6.330000000000000071e+00,9.989954848962837586e-01,2.144799617566699013e+00
6.331000000000000405e+00,9.989501856771816346e-01,2.145798590462812516e+00
6.331999999999999851e+00,9.989038875079405688e-01,2.146797517560037782e+00
6.333000000000000185e+00,9.988565904348581936e-01,2.147796397859447648e+00
6.334000000000000519e+00,9.988082945052330075e-01,2.148795230362158915e+00
6.334999999999999964e+00,9.987589997673587128e-01,2.149794014069341230e+00
6.336000000000000298e+00,9.987087062705306550e-01,2.150792747982209985e+00
6.336999999999999744e+00,9.986574140650423814e-01,2.151791431102029417e+00
6.338000000000000078e+00,9.986051232021847524e-01,2.152790062430118390e+00
6.339000000000000412e+00,9.985518337342494943e-01,2.153788640967843726e+00
6.339999999999999858e+00,9.984975457145248701e-01,2.154787165716627317e+00
6.341000000000000192e+00,9.984422591973002303e-01,2.155785635677943901e+00
6.342000000000000526e+00,9.983859742378597968e-01,2.156784049853322394e+00
6.342999999999999972e+00,9.983286908924896563e-01,2.157782407244349443e+00
6.344000000000000306e+00,9.982704092184720990e-01,2.158780706852667208e+00
6.344999999999999751e+00,9.982111292740891706e-01,2.159778947679974248e+00
6.346000000000000085e+00,9.981508511186204524e-01,2.160777128728030849e+00
6.347000000000000419e+00,9.980895748123431721e-01,2.161775248998655030e+00
6.347999999999999865e+00,9.980273004165338691e-01,2.162773307493726982e+00
6.349000000000000199e+00,9.979640279934673952e-01,2.163771303215186848e+00
6.350000000000000533e+00,9.978997576064146946e-01,2.164769235165037831e+00
6.350999999999999979e+00,9.978344893196462451e-01,2.165767102345350192e+00
6.352000000000000313e+00,9.977682231984302819e-01,2.166764903758254590e+00
6.352999999999999758e+00,9.977009593090327977e-01,2.167762638405948294e+00
6.354000000000000092e+00,9.976326977187175427e-01,2.168760305290698298e+00
6.355000000000000426e+00,9.975634384957445810e-01,2.169757903414835987e+00
6.355999999999999872e+00,9.974931817093743991e-01,2.170755431780764244e+00
6.357000000000000206e+00,9.974219274298627980e-01,2.171752889390953456e+00
6.358000000000000540e+00,9.973496757284637804e-01,2.172750275247944174e+00
6.358999999999999986e+00,9.972764266774287734e-01,2.173747588354353333e+00
6.360000000000000320e+00,9.972021803500067394e-01,2.174744827712864481e+00
6.360999999999999766e+00,9.971269368204443984e-01,2.175741992326239327e+00
6.362000000000000099e+00,9.970506961639830079e-01,2.176739081197312409e+00
6.363000000000000433e+00,9.969734584568650249e-01,2.177736093328994649e+00
6.363999999999999879e+00,9.968952237763273327e-01,2.178733027724273796e+00
6.365000000000000213e+00,9.968159922006034623e-01,2.179729883386214428e+00
6.366000000000000547e+00,9.967357638089254790e-01,2.180726659317960170e+00
6.366999999999999993e+00,9.966545386815212071e-01,2.181723354522735470e+00
6.368000000000000327e+00,9.965723168996161174e-01,2.182719968003845601e+00
6.368999999999999773e+00,9.964890985454313288e-01,2.183716498764673553e+00
6.370000000000000107e+00,9.964048837021841631e-01,2.184712945808691131e+00
6.371000000000000441e+00,9.963196724540900329e-01,2.185709308139449192e+00
6.371999999999999886e+00,9.962334648863596653e-01,2.186705584760586518e+00
6.373000000000000220e+00,9.961462610852005461e-01,2.187701774675824051e+00
6.374000000000000554e+00,9.960580611378161420e-01,2.188697876888972438e+00
6.375000000000000000e+00,9.959688651324060116e-01,2.189693890403930254e+00
6.376000000000000334e+00,9.958786731581656948e-01,2.190689814224681786e+00
6.376999999999999780e+00,9.957874853052871567e-01,2.191685647355301914e+00
6.378000000000000114e+00,9.956953016649582322e-01,2.192681388799960107e+00
6.379000000000000448e+00,9.956021223293611833e-01,2.193677037562910659e+00
6.379999999999999893e+00,9.955079473916764732e-01,2.194672592648508669e+00
6.381000000000000227e+00,9.954127769460779929e-01,2.195668053061195391e+00
6.382000000000000561e+00,9.953166110877358363e-01,2.196663417805510221e+00
6.383000000000000007e+00,9.952194499128155236e-01,2.197658685886089369e+00
6.384000000000000341e+00,9.951212935184784447e-01,2.198653856307663634e+00
6.384999999999999787e+00,9.950221420028804165e-01,2.199648928075060628e+00
6.386000000000000121e+00,9.949219954651725706e-01,2.200643900193210989e+00
6.387000000000000455e+00,9.948208540055006877e-01,2.201638771667139061e+00
6.387999999999999901e+00,9.947187177250078616e-01,2.202633541501974879e+00
6.389000000000000234e+00,9.946155867258270611e-01,2.203628208702948399e+00
6.390000000000000568e+00,9.945114611110921210e-01,2.204622772275389497e+00
6.391000000000000014e+00,9.944063409849255297e-01,2.205617231224736408e+00
6.392000000000000348e+00,9.943002264524495315e-01,2.206611584556529948e+00
6.392999999999999794e+00,9.941931176197769116e-01,2.207605831276413078e+00
6.394000000000000128e+00,9.940850145940161031e-01,2.208599970390141998e+00
6.395000000000000462e+00,9.939759174832711874e-01,2.209594000903575051e+00
6.395999999999999908e+00,9.938658263966371198e-01,2.210587921822682489e+00
6.397000000000000242e+00,9.937547414442065019e-01,2.211581732153542479e+00
6.398000000000000576e+00,9.936426627370629205e-01,2.212575430902342877e+00
6.399000000000000021e+00,9.935295903872849443e-01,2.213569017075386558e+00
6.400000000000000355e+00,9.934155245079440144e-01,2.214562489679085644e+00
6.400999999999999801e+00,9.933004652131073309e-01,2.215555847719965499e+00
6.402000000000000135e+00,9.931844126178324128e-01,2.216549090204670502e+00
6.403000000000000469e+00,9.930673668381726493e-01,2.217542216139955613e+00
6.403999999999999915e+00,9.929493279911719705e-01,2.218535224532694805e+00
6.405000000000000249e+00,9.928302961948703986e-01,2.219528114389880180e+00
6.405999999999999694e+00,9.927102715682989409e-01,2.220520884718618415e+00
6.407000000000000028e+00,9.925892542314816991e-01,2.221513534526142308e+00
6.408000000000000362e+00,9.924672443054360915e-01,2.222506062819797901e+00
6.408999999999999808e+00,9.923442419121716318e-01,2.223498468607059575e+00
6.410000000000000142e+00,9.922202471746898178e-01,2.224490750895519398e+00
6.411000000000000476e+00,9.920952602169857970e-01,2.225482908692893336e+00
6.411999999999999922e+00,9.919692811640457020e-01,2.226474941007025254e+00
6.413000000000000256e+00,9.918423101418488708e-01,2.227466846845881587e+00
6.413999999999999702e+00,9.917143472773654045e-01,2.228458625217553557e+00
6.415000000000000036e+00,9.915853926985579436e-01,2.229450275130266057e+00
6.416000000000000369e+00,9.914554465343816680e-01,2.230441795592364773e+00
6.416999999999999815e+00,9.913245089147812994e-01,2.231433185612332171e+00
6.418000000000000149e+00,9.911925799706938767e-01,2.232424444198775504e+00
6.419000000000000483e+00,9.910596598340493113e-01,2.233415570360434810e+00
6.419999999999999929e+00,9.909257486377663904e-01,2.234406563106185573e+00
6.421000000000000263e+00,9.907908465157567734e-01,2.235397421445033395e+00
6.421999999999999709e+00,9.906549536029217728e-01,2.236388144386118437e+00
6.423000000000000043e+00,9.905180700351533529e-01,2.237378730938718085e+00
6.424000000000000377e+00,9.903801959493360174e-01,2.238369180112245171e+00
6.424999999999999822e+00,9.902413314833428126e-01,2.239359490916249307e+00
6.426000000000000156e+00,9.901014767760381030e-01,2.240349662360419991e+00
6.427000000000000490e+00,9.899606319672760169e-01,2.241339693454582616e+00
6.427999999999999936e+00,9.898187971979014455e-01,2.242329583208709565e+00
6.429000000000000270e+00,9.896759726097483778e-01,2.243319330632906894e+00
6.429999999999999716e+00,9.895321583456414549e-01,2.244308934737427208e+00
6.431000000000000050e+00,9.893873545493939714e-01,2.245298394532667885e+00
6.432000000000000384e+00,9.892415613658107620e-01,2.246287709029164414e+00
6.432999999999999829e+00,9.890947789406822066e-01,2.247276877237605497e+00
6.434000000000000163e+00,9.889470074207934447e-01,2.248265898168821053e+00
6.435000000000000497e+00,9.887982469539136066e-01,2.249254770833787997e+00
6.435999999999999943e+00,9.886484976888024745e-01,2.250243494243635123e+00
6.437000000000000277e+00,9.884977597752117040e-01,2.251232067409636439e+00
6.437999999999999723e+00,9.883460333638751649e-01,2.252220489343218723e+00
6.439000000000000057e+00,9.881933186065223751e-01,2.253208759055960186e+00
6.440000000000000391e+00,9.880396156558648446e-01,2.254196875559588698e+00
6.440999999999999837e+00,9.878849246656077332e-01,2.255184837865989333e+00
6.442000000000000171e+00,9.877292457904391920e-01,2.256172644987196829e+00
6.443000000000000504e+00,9.875725791860394676e-01,2.257160295935404015e+00
6.443999999999999950e+00,9.874149250090751284e-01,2.258147789722960042e+00
6.445000000000000284e+00,9.872562834171980661e-01,2.259135125362369934e+00
6.445999999999999730e+00,9.870966545690510463e-01,2.260122301866296368e+00
6.447000000000000064e+00,9.869360386242626015e-01,2.261109318247563227e+00
6.448000000000000398e+00,9.867744357434478086e-01,2.262096173519152043e+00
6.448999999999999844e+00,9.866118460882090657e-01,2.263082866694209105e+00
6.450000000000000178e+00,9.864482698211359812e-01,2.264069396786038801e+00
6.451000000000000512e+00,9.862837071058043747e-01,2.265055762808109385e+00
6.451999999999999957e+00,9.861181581067770541e-01,2.266041963774056534e+00
6.453000000000000291e+00,9.859516229896013728e-01,2.267027998697676683e+00
6.453999999999999737e+00,9.857841019208141153e-01,2.268013866592933692e+00
6.455000000000000071e+00,9.856155950679337252e-01,2.268999566473960616e+00
6.456000000000000405e+00,9.854461025994687429e-01,2.269985097355055270e+00
6.456999999999999851e+00,9.852756246849091459e-01,2.270970458250687329e+00
6.458000000000000185e+00,9.851041614947347869e-01,2.271955648175494336e+00
6.459000000000000519e+00,9.849317132004072883e-01,2.272940666144284805e+00
6.459999999999999964e+00,9.847582799743741511e-01,2.273925511172041336e+00
6.461000000000000298e+00,9.845838619900688649e-01,2.274910182273917503e+00
6.461999999999999744e+00,9.844084594219089102e-01,2.275894678465240073e+00
6.463000000000000078e+00,9.842320724452970904e-01,2.276878998761515227e+00
6.464000000000000412e+00,9.840547012366188673e-01,2.277863142178417455e+00
6.464999999999999858e+00,9.838763459732453587e-01,2.278847107731806876e+00
6.466000000000000192e+00,9.836970068335321171e-01,2.279830894437714139e+00
6.467000000000000526e+00,9.835166839968177976e-01,2.280814501312352416e+00
6.467999999999999972e+00,9.833353776434238247e-01,2.281797927372114732e+00
6.469000000000000306e+00,9.831530879546572788e-01,2.282781171633573081e+00
6.469999999999999751e+00,9.829698151128077876e-01,2.283764233113482867e+00
6.471000000000000085e+00,9.827855593011465274e-01,2.284747110828782013e+00
6.472000000000000419e+00,9.826003207039292198e-01,2.285729803796590964e+00
6.472999999999999865e+00,9.824140995063951332e-01,2.286712311034217127e+00
6.474000000000000199e+00,9.822268958947637518e-01,2.287694631559151759e+00
6.475000000000000533e+00,9.820387100562389948e-01,2.288676764389072193e+00
6.475999999999999979e+00,9.818495421790062183e-01,2.289658708541846721e+00
6.477000000000000313e+00,9.816593924522331038e-01,2.290640463035529706e+00
6.477999999999999758e+00,9.814682610660692141e-01,2.291622026888364694e+00
6.479000000000000092e+00,9.812761482116443279e-01,2.292603399118787522e+00
6.480000000000000426e+00,9.810830540810718814e-01,2.293584578745425429e+00
6.480999999999999872e+00,9.808889788674455268e-01,2.294565564787097500e+00
6.482000000000000206e+00,9.806939227648399093e-01,2.295546356262817334e+00
6.483000000000000540e+00,9.804978859683107784e-01,2.296526952191790816e+00
6.483999999999999986e+00,9.803008686738948763e-01,2.297507351593423230e+00
6.485000000000000320e+00,9.801028710786083842e-01,2.298487553487313484e+00
6.485999999999999766e+00,9.799038933804488094e-01,2.299467556893256770e+00
6.487000000000000099e+00,9.797039357783940972e-01,2.300447360831251675e+00
6.488000000000000433e+00,9.795029984724007432e-01,2.301426964321490853e+00
6.488999999999999879e+00,9.793010816634055704e-01,2.302406366384371683e+00
6.490000000000000213e+00,9.790981855533249512e-01,2.303385566040490051e+00
6.491000000000000547e+00,9.788943103450558070e-01,2.304364562310645681e+00
6.491999999999999993e+00,9.786894562424710564e-01,2.305343354215840801e+00
6.493000000000000327e+00,9.784836234504246111e-01,2.306321940777284141e+00
6.493999999999999773e+00,9.782768121747512646e-01,2.307300321016384714e+00
6.495000000000000107e+00,9.780690226222591432e-01,2.308278493954765587e+00
6.496000000000000441e+00,9.778602550007386984e-01,2.309256458614248331e+00
6.496999999999999886e+00,9.776505095189566008e-01,2.310234214016871235e+00
6.498000000000000220e+00,9.774397863866580716e-01,2.311211759184875536e+00
6.499000000000000554e+00,9.772280858145661053e-01,2.312189093140714746e+00
6.500000000000000000e+00,9.770154080143805819e-01,2.313166214907055984e+00
6.501000000000000334e+00,9.768017531987784885e-01,2.314143123506774202e+00
6.501999999999999780e+00,9.765871215814153627e-01,2.315119817962960624e+00
6.503000000000000114e+00,9.763715133769211851e-01,2.316096297298920970e+00
6.504000000000000448e+00,9.761549288009040426e-01,2.317072560538171899e+00
6.504999999999999893e+00,9.759373680699491294e-01,2.318048606704450787e+00
6.506000000000000227e+00,9.757188314016147501e-01,2.319024434821711722e+00
6.507000000000000561e+00,9.754993190144395365e-01,2.320000043914122845e+00
6.508000000000000007e+00,9.752788311279332323e-01,2.320975433006075228e+00
6.509000000000000341e+00,9.750573679625843537e-01,2.321950601122179769e+00
6.509999999999999787e+00,9.748349297398555269e-01,2.322925547287264081e+00
6.511000000000000121e+00,9.746115166821847087e-01,2.323900270526384482e+00
6.512000000000000455e+00,9.743871290129844098e-01,2.324874769864814006e+00
6.512999999999999901e+00,9.741617669566412507e-01,2.325849044328053061e+00
6.514000000000000234e+00,9.739354307385180709e-01,2.326823092941827209e+00
6.515000000000000568e+00,9.737081205849490440e-01,2.327796914732084055e+00
6.516000000000000014e+00,9.734798367232451177e-01,2.328770508725002575e+00
6.517000000000000348e+00,9.732505793816895734e-01,2.329743873946987787e+00
6.517999999999999794e+00,9.730203487895389136e-01,2.330717009424671193e+00
6.519000000000000128e+00,9.727891451770234177e-01,2.331689914184918777e+00
6.520000000000000462e+00,9.725569687753464754e-01,2.332662587254822562e+00
6.520999999999999908e+00,9.723238198166835877e-01,2.333635027661709493e+00
6.522000000000000242e+00,9.720896985341825891e-01,2.334607234433137890e+00
6.523000000000000576e+00,9.718546051619666448e-01,2.335579206596898327e+00
6.524000000000000021e+00,9.716185399351267016e-01,2.336550943181018969e+00
6.525000000000000355e+00,9.713815030897278158e-01,2.337522443213761569e+00
6.525999999999999801e+00,9.711434948628059338e-01,2.338493705723624583e+00
6.527000000000000135e+00,9.709045154923710008e-01,2.339464729739344051e+00
6.528000000000000469e+00,9.706645652173994110e-01,2.340435514289894936e+00
6.528999999999999915e+00,9.704236442778417793e-01,2.341406058404492452e+00
6.530000000000000249e+00,9.701817529146188335e-01,2.342376361112590288e+00
6.530999999999999694e+00,9.699388913696216363e-01,2.343346421443883276e+00
6.532000000000000028e+00,9.696950598857103643e-01,2.344316238428311827e+00
6.533000000000000362e+00,9.694502587067176380e-01,2.345285811096056161e+00
6.533999999999999808e+00,9.692044880774420834e-01,2.346255138477542967e+00
6.535000000000000142e+00,9.689577482436554368e-01,2.347224219603444517e+00
6.536000000000000476e+00,9.687100394520962166e-01,2.348193053504675554e+00
6.536999999999999922e+00,9.684613619504733872e-01,2.349161639212404395e+00
6.538000000000000256e+00,9.682117159874626955e-01,2.350129975758042278e+00
6.538999999999999702e+00,9.679611018127117772e-01,2.351098062173249126e+00
6.540000000000000036e+00,9.677095196768324969e-01,2.352065897489941104e+00
6.541000000000000369e+00,9.674569698314066102e-01,2.353033480740279071e+00
6.541999999999999815e+00,9.672034525289842088e-01,2.354000810956679235e+00
6.543000000000000149e+00,9.669489680230815010e-01,2.354967887171809604e+00
6.544000000000000483e+00,9.666935165681832531e-01,2.355934708418592649e+00
6.544999999999999929e+00,9.664370984197395709e-01,2.356901273730206636e+00
6.546000000000000263e+00,9.661797138341688962e-01,2.357867582140083851e+00
6.546999999999999709e+00,9.659213630688547880e-01,2.358833632681913706e+00
6.548000000000000043e+00,9.656620463821468103e-01,2.359799424389645406e+00
6.549000000000000377e+00,9.654017640333625305e-01,2.360764956297485728e+00
6.549999999999999822e+00,9.651405162827835227e-01,2.361730227439901686e+00
6.551000000000000156e+00,9.648783033916554785e-01,2.362695236851620084e+00
6.552000000000000490e+00,9.646151256221925374e-01,2.363659983567629297e+00
6.552999999999999936e+00,9.643509832375717350e-01,2.364624466623183263e+00
6.554000000000000270e+00,9.640858765019345578e-01,2.365588685053795270e+00
6.554999999999999716e+00,9.638198056803863878e-01,2.366552637895245503e+00
6.556000000000000050e+00,9.635527710389990563e-01,2.367516324183581933e+00
6.557000000000000384e+00,9.632847728448058477e-01,2.368479742955113654e+00
6.557999999999999829e+00,9.630158113658042751e-01,2.369442893246423765e+00
6.559000000000000163e+00,9.627458868709556361e-01,2.370405774094357376e+00
6.560000000000000497e+00,9.624749996301843469e-01,2.371368384536033602e+00
6.560999999999999943e+00,9.622031499143751665e-01,2.372330723608840675e+00
6.562000000000000277e+00,9.619303379953798583e-01,2.373292790350436832e+00
6.562999999999999723e+00,9.616565641460087521e-01,2.374254583798754759e+00
6.564000000000000057e+00,9.613818286400344082e-01,2.375216102991999367e+00
6.565000000000000391e+00,9.611061317521923941e-01,2.376177346968648685e+00
6.565999999999999837e+00,9.608294737581793976e-01,2.377138314767458738e+00
6.567000000000000171e+00,9.605518549346518942e-01,2.378099005427460000e+00
6.568000000000000504e+00,9.602732755592293667e-01,2.379059417987957836e+00
6.568999999999999950e+00,9.599937359104896428e-01,2.380019551488541829e+00
6.570000000000000284e+00,9.597132362679721140e-01,2.380979404969074675e+00
6.570999999999999730e+00,9.594317769121760708e-01,2.381938977469700180e+00
6.572000000000000064e+00,9.591493581245608135e-01,2.382898268030846811e+00
6.573000000000000398e+00,9.588659801875427657e-01,2.383857275693219258e+00
6.573999999999999844e+00,9.585816433845011364e-01,2.384815999497812200e+00
6.575000000000000178e+00,9.582963479997713696e-01,2.385774438485896543e+00
6.576000000000000512e+00,9.580100943186482532e-01,2.386732591699032735e+00
6.576999999999999957e+00,9.577228826273850304e-01,2.387690458179066777e+00
6.578000000000000291e+00,9.574347132131918459e-01,2.388648036968129773e+00
6.578999999999999737e+00,9.571455863642401862e-01,2.389605327108640154e+00
6.580000000000000071e+00,9.568555023696536654e-01,2.390562327643308116e+00
6.581000000000000405e+00,9.565644615195169065e-01,2.391519037615129850e+00
6.581999999999999851e+00,9.562724641048692131e-01,2.392475456067394202e+00
6.583000000000000185e+00,9.559795104177084557e-01,2.393431582043681338e+00
6.584000000000000519e+00,9.556856007509881845e-01,2.394387414587862306e+00
6.584999999999999964e+00,9.553907353986154094e-01,2.395342952744103471e+00
6.586000000000000298e+00,9.550949146554563729e-01,2.396298195556865629e+00
6.586999999999999744e+00,9.547981388173317763e-01,2.397253142070902676e+00
6.588000000000000078e+00,9.545004081810150032e-01,2.398207791331267824e+00
6.589000000000000412e+00,9.542017230442375597e-01,2.399162142383307383e+00
6.589999999999999858e+00,9.539020837056836344e-01,2.400116194272671866e+00
6.591000000000000192e+00,9.536014904649914303e-01,2.401069946045305770e+00
6.592000000000000526e+00,9.532999436227543866e-01,2.402023396747454242e+00
6.592999999999999972e+00,9.529974434805179584e-01,2.402976545425667965e+00
6.594000000000000306e+00,9.526939903407822818e-01,2.403929391126793824e+00
6.594999999999999751e+00,9.523895845069992872e-01,2.404881932897983798e+00
6.596000000000000085e+00,9.520842262835749192e-01,2.405834169786695398e+00
6.597000000000000419e+00,9.517779159758663621e-01,2.406786100840689890e+00
6.597999999999999865e+00,9.514706538901825938e-01,2.407737725108034521e+00
6.599000000000000199e+00,9.511624403337858302e-01,2.408689041637102068e+00
6.600000000000000533e+00,9.508532756148895260e-01,2.409640049476574397e+00
6.600999999999999979e+00,9.505431600426565986e-01,2.410590747675442014e+00
6.602000000000000313e+00,9.502320939272024258e-01,2.411541135283004511e+00
6.602999999999999758e+00,9.499200775795931806e-01,2.412491211348871900e+00
6.604000000000000092e+00,9.496071113118436102e-01,2.413440974922967275e+00
6.605000000000000426e+00,9.492931954369194791e-01,2.414390425055523259e+00
